player_id,talent_score,count,average_talent_score,normalized_talent_score,classification,trend,id,name,club_id,new_id
1019113,11023.599999999999,8,1377.9499999999998,21,ASPIRING,On the Rise,1019113,Mohamed Soldà,17257,39170145
1019114,1267.0,5,253.4,20,ASPIRING,On the Rise,1019114,Andrea Sorrentino,12819,351baf4e
1019115,8598.8,5,1719.7599999999998,21,ASPIRING,On the Rise,1019115,Tommaso Rugani,8492,9e130cf4
1019116,8295.0,11,754.0909090909091,21,ASPIRING,On the Rise,1019116,Giorgio Vezzosi,19114,a06f7a8c
1019118,8902.599999999999,8,1112.8249999999998,21,ASPIRING,Declining,1019118,Andrea Orlandi,8492,2157a678
1019167,9062.199999999999,7,1294.6,21,ASPIRING,Declining,1019167,Anthony Munda,9253,c568ee66
1019169,7246.4,8,905.8,21,ASPIRING,Declining,1019169,Adam Harrison,9253,202e47c9
1019170,11503.8,9,1278.1999999999998,21,ASPIRING,Declining,1019170,Aidan Harris,9253,3a2d04f5
1019171,9129.9,6,1521.6499999999999,21,ASPIRING,Declining,1019171,Darren Palmer,9253,7e586aa0
1019201,9402.900000000001,12,783.5750000000002,21,ASPIRING,On the Rise,1019201,Donnell McNeilly,9250,d4834d40
1019380,2363.9,1,2363.9,22,ASPIRING,N/A,1019380,Isaac González,13244,9308bba4
1019408,474.1,3,158.03333333333333,20,ASPIRING,N/A,1019408,Iñaki González,52397,4325baa5
1019528,7439.3,6,1239.8833333333334,21,ASPIRING,Declining,1019528,Charbel Wehbe,46854,9c227083
1019680,8125.599999999999,11,738.690909090909,21,ASPIRING,On the Rise,1019680,Patryk Mazur,11008,37da8fe7
1019764,817.0,4,204.25,20,ASPIRING,On the Rise,1019764,Cedric Conner Golbig,60834,18c50803
1020148,4949.1,5,989.82,21,ASPIRING,Declining,1020148,Sahil Bashir,39336,0a47ca2d
1020189,12165.599999999999,6,2027.5999999999997,22,ASPIRING,On the Rise,1020189,Hugo Barbier,12748,4cda7206
1020191,14416.8,9,1601.8666666666666,21,ASPIRING,On the Rise,1020191,Ismaëlo Ganiou,826,3ee1c72a
1020267,2727.4,6,454.56666666666666,20,ASPIRING,On the Rise,1020267,Dujuan Richards,9250,6796fec0
1020642,2905.0,6,484.1666666666667,20,ASPIRING,On the Rise,1020642,Anton Ihde,2773,c8fcde01
1020817,5401.2,2,2700.6,22,ASPIRING,N/A,1020817,Lorenzo Bianchi,27535,c0d50dbf
1023135,686.4,1,686.4,21,ASPIRING,N/A,1023135,Mohamed Walid Haddou,66883,1528f5fc
1023143,5124.6,3,1708.2,21,ASPIRING,N/A,1023143,Kevin Gleissner,6604,9580c150
1023501,7904.0,5,1580.8,21,ASPIRING,On the Rise,1023501,Ianis Polla Boyom,76190,7c4256ce
1023658,0.0,4,0.0,20,ASPIRING,Steady,1023658,Giovanni Grotta,4337,3ff6dd8c
1023784,8161.2,8,1020.15,21,ASPIRING,Steady,1023784,Robert Kampa,187,22f1c77a
1023808,2444.3999999999996,6,407.3999999999999,20,ASPIRING,On the Rise,1023808,Gabriele Deiana,74951,64a735a4
1023816,3186.0,1,3186.0,22,ASPIRING,N/A,1023816,Florian Meier,117,ca330d9b
1023822,2847.6,1,2847.6,22,ASPIRING,N/A,1023822,Ramiz Demir,78,50d115c3
1023835,7264.8,5,1452.96,21,ASPIRING,Declining,1023835,Enzo Herpe,33242,6e7e7960
1023840,7224.8,4,1806.2,21,ASPIRING,On the Rise,1023840,Moïse Botulama,94385,b0660ac7
1024017,522.0,4,130.5,20,ASPIRING,On the Rise,1024017,Jay Romero,41444,ba5af481
1024169,1101.1,3,367.0333333333333,20,ASPIRING,N/A,1024169,Rinto Hanashiro,102,63e60afe
1024558,8572.0,4,2143.0,22,ASPIRING,Declining,1024558,David Kébé,87,777e7ec8
1024675,8478.6,3,2826.2000000000003,22,ASPIRING,Declining,1024675,Ilija Jaksic,5618,da967592
1024761,8401.900000000001,4,2100.4750000000004,22,ASPIRING,Declining,1024761,Marlind Bahaj,19334,e6c24f0e
1024766,7712.9,11,701.1727272727272,21,ASPIRING,Declining,1024766,Frederik Tosku,20106,53b8eb99
1025247,1286.4,3,428.8,20,ASPIRING,Declining,1025247,Reece Byrne,9253,51923a34
1025358,2515.7000000000003,1,2515.7000000000003,22,ASPIRING,N/A,1025358,Shinnosuke Nishi,299,5a080a0f
1025422,8286.300000000001,4,2071.5750000000003,22,ASPIRING,Declining,1025422,Giovanni Lucà,22356,08e422ce
1025744,4923.599999999999,2,2461.7999999999997,22,ASPIRING,On the Rise,1025744,Rafael Vlăsceanu,8579,b139feb5
1025755,11331.599999999999,6,1888.5999999999997,21,ASPIRING,On the Rise,1025755,Alex Crestani,27486,51ce9a30
1025912,3205.2,4,801.3,21,ASPIRING,On the Rise,1025912,Raphael Araoye,972,d2ed6d75
1026071,4144.0,10,414.4,20,ASPIRING,On the Rise,1026071,Roberts Kukulis,75868,c027fa94
1026348,7275.0,4,1818.75,21,ASPIRING,Declining,1026348,Moritz Dittmann,66588,6e2c88d7
1026659,5787.1,5,1157.42,21,ASPIRING,Declining,1026659,Ale Morales,11615,92451700
1027216,13282.500000000002,11,1207.5000000000002,21,ASPIRING,Declining,1027216,François Mughe,244,e2d85523
1027745,5026.0,5,1005.2,21,ASPIRING,Declining,1027745,Junah Zuccolotto,10774,adc32216
1027993,7401.900000000001,4,1850.4750000000001,21,ASPIRING,On the Rise,1027993,José Antonio de la Rosa,2687,15cfa928
1028161,7882.6,6,1313.7666666666667,21,ASPIRING,On the Rise,1028161,Emric Goumot,36693,d034f960
1028162,25463.0,11,2314.818181818182,22,ASPIRING,Steady,1028162,Antoine Joujou,738,444d38ef
1028399,5973.6,8,746.7,21,ASPIRING,On the Rise,1028399,Borna Knezovic,19114,287dd85b
1028505,674.0,1,674.0,21,ASPIRING,N/A,1028505,Daou Diomandé,62382,40471000000000000001888063179993986705113472354923482481594204160
1028742,3719.1,5,743.8199999999999,21,ASPIRING,On the Rise,1028742,Felix Möller,7025,3aac1e55
1028959,2271.1,7,324.4428571428571,20,ASPIRING,On the Rise,1028959,Sam Parker,2288,2ef917d3
1028960,1347.6,6,224.6,20,ASPIRING,On the Rise,1028960,Simon Heinbockel,10213,c987eef0
1029265,4368.1,4,1092.025,21,ASPIRING,On the Rise,1029265,Loris Delaunay,51454,f154bf63
1029291,8203.199999999999,6,1367.1999999999998,21,ASPIRING,Declining,1029291,Alexis Zimmermann,94385,e22a07df
1029293,11211.2,8,1401.4,21,ASPIRING,On the Rise,1029293,Antoine Nuss,8235,ef13d737
1029294,11468.6,8,1433.575,21,ASPIRING,On the Rise,1029294,Franci Bouebari,245,ae42168f
1029429,11289.300000000001,6,1881.5500000000002,21,ASPIRING,On the Rise,1029429,Gianmarco Pericolini,56697,54ac0cc5
1029571,13485.0,9,1498.3333333333333,21,ASPIRING,Declining,1029571,Modibo Camara,10868,5ce6e4b5
1029654,3604.9,4,901.225,21,ASPIRING,On the Rise,1029654,Souleyman Mandey,29990,ef597524
1030109,3317.6000000000004,6,552.9333333333334,20,ASPIRING,On the Rise,1030109,Adam Khan,9258,26b27ef4
1030111,7031.7,7,1004.5285714285714,21,ASPIRING,On the Rise,1030111,Tom Olyott,9262,fff1c28d
1030144,8146.6,4,2036.65,22,ASPIRING,On the Rise,1030144,Léo Rouillé,1777,011b2092
1030153,8859.5,5,1771.9,21,ASPIRING,Declining,1030153,Justin Bourgault,21688,ed921142
1030272,8793.6,4,2198.4,22,ASPIRING,On the Rise,1030272,Luca Köster,247,ae84e416
1030274,4796.4,5,959.28,21,ASPIRING,On the Rise,1030274,Malte Zumdieck,247,eb31cb27
1030275,6273.6,4,1568.4,21,ASPIRING,On the Rise,1030275,Lasse Zumdieck,247,91ec5f07
1030276,6504.0,6,1084.0,21,ASPIRING,Declining,1030276,Niclas Wessels,247,675f111e
1030278,11630.300000000001,7,1661.4714285714288,21,ASPIRING,On the Rise,1030278,Luca Prasse,247,33f8221b
1030290,1480.6000000000001,4,370.15000000000003,20,ASPIRING,On the Rise,1030290,Alexis Abalam,33242,cd7a91c1
1030425,5631.0,3,1877.0,21,ASPIRING,On the Rise,1030425,Thiago Ojeda,11972,3e00ee82
1030545,1789.7,4,447.425,20,ASPIRING,Declining,1030545,Bilel Tafni,42609,518e98f1
1030552,2919.0,5,583.8,20,ASPIRING,On the Rise,1030552,Romain Bernier,40900,b2bc0525
1030616,178.0,3,59.333333333333336,20,ASPIRING,Declining,1030616,Axel Gentner,43540,4ce3829a
1030641,163.8,2,81.9,20,ASPIRING,On the Rise,1030641,Sang-min Lee,8510,97212a75
1030765,3228.0,4,807.0,21,ASPIRING,Declining,1030765,Gabriele Carletti,83391,bd668a22
1030777,9942.400000000001,10,994.2400000000001,21,ASPIRING,On the Rise,1030777,Harrison McMahon,9250,02ddb13a
1030924,4537.5,7,648.2142857142857,20,ASPIRING,Declining,1030924,Filippo Canato,15374,8954d44f
1030996,11965.2,10,1196.52,21,ASPIRING,Declining,1030996,Nikita Martinenko,6089,01949f49
1031081,629.2,6,104.86666666666667,20,ASPIRING,Declining,1031081,Fiachra Pagel,3455,d153f3d4
1031093,455.0,2,227.5,20,ASPIRING,Declining,1031093,Romari Forde,9249,d5c7e750
1031094,7720.7,7,1102.9571428571428,21,ASPIRING,Declining,1031094,Seb Ferdinand,9249,3a15ca1b
1031256,2087.8,4,521.95,20,ASPIRING,Declining,1031256,Callum McFarlane,9262,fe4309a8
1031258,5712.200000000001,5,1142.44,21,ASPIRING,Declining,1031258,Bradley Moonan,9261,8d62c6dc
1031259,8295.300000000001,7,1185.0428571428572,21,ASPIRING,On the Rise,1031259,Odin Samuels-Smith,9261,eda94c46
1031661,2993.9,7,427.7,20,ASPIRING,On the Rise,1031661,Vlad Danciuțiu,10959,5d3d9326
1031774,9187.1,11,835.1909090909091,21,ASPIRING,On the Rise,1031774,Jarzinho Malanga,102,1250eef9
1031776,1444.3000000000002,4,361.07500000000005,20,ASPIRING,Declining,1031776,Nevio Schembri,71,77b5385f
1031809,6684.700000000001,5,1336.94,21,ASPIRING,On the Rise,1031809,Leon Kayser,57,a3cd06be
1031970,6545.0,5,1309.0,21,ASPIRING,On the Rise,1031970,Lilian Ricol,35012,db90d9c8
1032013,646.0,3,215.33333333333334,20,ASPIRING,On the Rise,1032013,Maël Landelle,26870,e56a316e
1032280,5615.0,3,1871.6666666666667,21,ASPIRING,On the Rise,1032280,Oso,8519,0dde8448
1032446,4789.0,3,1596.3333333333333,21,ASPIRING,On the Rise,1032446,Fran Franco,4054,4b29bea0
1032447,7537.0,3,2512.3333333333335,22,ASPIRING,On the Rise,1032447,Julio Cabrera,11669,2a8630eb
1032715,6570.0,5,1314.0,21,ASPIRING,Declining,1032715,Francesco Lorusso,22249,11aaa738
1032778,2892.5,4,723.125,21,ASPIRING,Declining,1032778,Tommaso Ciardi,84400,75a75476
1032805,10237.0,6,1706.1666666666667,21,ASPIRING,Declining,1032805,Edoardo Roberto,60872,96111ca2
1032809,8027.8,4,2006.95,22,ASPIRING,On the Rise,1032809,Alessandro Tomba,60872,2d35c48d
1032810,3337.4000000000005,4,834.3500000000001,21,ASPIRING,On the Rise,1032810,Alessio Sarti,45189,565268f0
1032922,5967.0,7,852.4285714285714,21,ASPIRING,Declining,1032922,Jakob Sachse,67453,d3e3d67d
1032924,8689.2,8,1086.15,21,ASPIRING,Declining,1032924,Mats Heitmann,87,386b039c
1032941,487.3,2,243.65,20,ASPIRING,On the Rise,1032941,Gabriele Scaletta,26365,d6bc56a7
1033102,7138.3,6,1189.7166666666667,21,ASPIRING,On the Rise,1033102,Seb Naylor,9265,60824a5e
1033103,4447.3,5,889.46,21,ASPIRING,On the Rise,1033103,Charlie Gray,9265,ed9864e1
1033104,12586.6,8,1573.325,21,ASPIRING,On the Rise,1033104,Alfie Harrison,9253,55fdae1c
1033547,8.0,4,2.0,20,ASPIRING,On the Rise,1033547,Luca Marino,27349,c7ed4360
1034101,6358.0,5,1271.6,21,ASPIRING,Declining,1034101,Malwin Zok,85,0a4793d5
1034853,23762.2,10,2376.2200000000003,22,ASPIRING,Declining,1034853,Nobel Mendy,2865,3ad0bc90
1035128,2562.0,3,854.0,21,ASPIRING,Declining,1035128,Aitor Hidalgo,49957,948872dd
1035156,9550.0,4,2387.5,22,ASPIRING,On the Rise,1035156,Diego Morcillo,8880,4354cee6
1035221,3267.6,4,816.9,21,ASPIRING,On the Rise,1035221,Lorenzo Brusca,62357,4d39b3a6
1035300,1760.2,5,352.04,20,ASPIRING,On the Rise,1035300,Giovanni Cogo,30066,f9d4dec7
1035426,3467.7999999999997,4,866.9499999999999,21,ASPIRING,On the Rise,1035426,Niccolò Rizzo,11008,1e268517
1035533,5756.3,2,2878.15,22,ASPIRING,On the Rise,1035533,Nohim Chibani,7124,98d48c53
1035534,6077.5,4,1519.375,21,ASPIRING,On the Rise,1035534,Nile Timson,12124,6a872978
1035549,2538.0,2,1269.0,21,ASPIRING,Declining,1035549,Lucas Liger,11367,8ab9a97e
1035567,3025.1000000000004,2,1512.5500000000002,21,ASPIRING,N/A,1035567,Dean Adekoya,24219,0c03c9b2
1035573,5353.4,5,1070.6799999999998,21,ASPIRING,On the Rise,1035573,Jaden Mears,24219,19c047c3
1035645,7274.8,5,1454.96,21,ASPIRING,On the Rise,1035645,Tyron Akpata,9267,cc573ee0
1035752,7280.4,7,1040.0571428571427,21,ASPIRING,On the Rise,1035752,Meric-Nuh Gültekin,67453,432e76af
1035766,870.0,5,174.0,20,ASPIRING,Declining,1035766,Jens Balzukat,6604,0ba35e5c
1035767,8964.0,5,1792.8,21,ASPIRING,On the Rise,1035767,Mehmet Kaya,60834,b766196e
1035971,4010.9999999999995,8,501.37499999999994,20,ASPIRING,On the Rise,1035971,Antoni Franke,11676,3edbe0e7
1035993,1627.1999999999998,4,406.79999999999995,20,ASPIRING,Declining,1035993,Pietro Salvi,52423,c1bf7159
1036455,3446.3,4,861.575,21,ASPIRING,Declining,1036455,Ben Crompton,9264,885bae5b
1036494,1284.0,3,428.0,20,ASPIRING,Declining,1036494,Filippo Caroti,6203,40582f3a
1036533,3282.5,5,656.5,21,ASPIRING,On the Rise,1036533,Matteo Cabella,43153,c1339069
1036648,9995.7,5,1999.14,22,ASPIRING,Declining,1036648,Francesco Ramires,1388,3ea2c6ad
1036729,807.0,2,403.5,20,ASPIRING,Declining,1036729,Juan Casar,41444,681fe738
1036736,994.8,3,331.59999999999997,20,ASPIRING,On the Rise,1036736,Adrián Sanmartín,12317,0e75dcbb
1036956,112.0,4,28.0,20,ASPIRING,Declining,1036956,Gianmarco De Angelis,29490,6d8dd732
1036995,10568.599999999999,12,880.7166666666666,21,ASPIRING,Declining,1036995,David Weiss,19114,19c21fb6
1037228,4073.0,5,814.6,21,ASPIRING,Declining,1037228,Clemente Perotti,41101,4f0159ca
1037394,5986.200000000001,8,748.2750000000001,21,ASPIRING,Declining,1037394,Christie Ward,2805,2b1b9243
1037460,4760.6,2,2380.3,22,ASPIRING,Declining,1037460,Cristian Bianchi,17664,805403b5
1037696,3993.0000000000005,5,798.6000000000001,21,ASPIRING,Declining,1037696,Thomas Orfeini,46293,08de998f
1037925,3166.9,6,527.8166666666667,20,ASPIRING,On the Rise,1037925,Yannick Onohiol,983,3b0b6742
1038173,4609.8,5,921.96,21,ASPIRING,Declining,1038173,Ranel Young,9252,ff29722a
1038304,39.6,3,13.200000000000001,20,ASPIRING,N/A,1038304,Mattia Pecoraro,4544,fdd83584
1038512,11580.0,3,3860.0,23,ASPIRING,On the Rise,1038512,Asier Osambela,8516,af25ede6
1038739,9078.300000000001,5,1815.6600000000003,21,ASPIRING,On the Rise,1038739,Enzo Lasne,22405,1e508ae8
1038746,2754.0,2,1377.0,21,ASPIRING,Declining,1038746,Mateo Prevedini,46854,58e36d37
1038791,7117.5,8,889.6875,21,ASPIRING,On the Rise,1038791,Niklas Schulz,50760,ddecece6
1038950,7657.1,4,1914.275,21,ASPIRING,On the Rise,1038950,Etta Eyong,11669,e53d9b99
1038964,2708.2000000000003,4,677.0500000000001,21,ASPIRING,Declining,1038964,Arthur Fiquet,25114,e05ed484
1039168,6375.200000000001,6,1062.5333333333335,21,ASPIRING,On the Rise,1039168,Aziz Alagi,254,292f92e2
1039196,6893.7,9,765.9666666666667,21,ASPIRING,Declining,1039196,Gabriel Oualengbe,10004,fdc77b05
1039342,3867.5999999999995,5,773.5199999999999,21,ASPIRING,On the Rise,1039342,Raphael Kofler,4554,930b0ab9
1039620,2907.6,8,363.45,20,ASPIRING,Declining,1039620,Kevin Tortelli,82583,15c6295e
1039637,1013.0,2,506.5,20,ASPIRING,Declining,1039637,Álvaro José,11245,683bb888
1039731,9440.2,10,944.0200000000001,21,ASPIRING,On the Rise,1039731,Tommaso Miccoli,27462,400a3f02
1039810,7009.2,9,778.8,21,ASPIRING,On the Rise,1039810,Ronan Maher,899,b345c84a
1039925,1680.0,3,560.0,20,ASPIRING,N/A,1039925,Daniel Fratti,38489,fb78dd45
1039927,0.0,1,0.0,20,ASPIRING,N/A,1039927,Riccardo Bastianelli,27657,b74d56d0
1040074,460.2,2,230.1,20,ASPIRING,On the Rise,1040074,Alan Molinaro,10614,488b6291
1040075,5430.1,3,1810.0333333333335,21,ASPIRING,On the Rise,1040075,Giovanni Brighi,4333,978b6620
1040077,5187.0,4,1296.75,21,ASPIRING,Declining,1040077,Giovanni Mattioli,20106,5e6bb42d
1040079,9062.3,4,2265.575,22,ASPIRING,Declining,1040079,Riccardo Domeniconi,20106,bf9ab7c6
1040080,13218.8,6,2203.133333333333,22,ASPIRING,On the Rise,1040080,Tommaso Gabellini,12130,faa59b96
1040085,2602.6,2,1301.3,21,ASPIRING,On the Rise,1040085,Michael Maltoni,20106,3f0eedfa
1040343,4432.799999999999,5,886.5599999999998,21,ASPIRING,On the Rise,1040343,Nicolò Mori,60872,c658cfa9
1040480,8512.400000000001,5,1702.4800000000002,21,ASPIRING,Declining,1040480,Lorenzo Pasquale,10390,235c9fae
1040634,7285.0,3,2428.3333333333335,22,ASPIRING,Declining,1040634,Alessio Cardinale,8077,8213d532
1040859,8539.7,5,1707.94,21,ASPIRING,On the Rise,1040859,Claas Zamzow,30,d98108b9
1041129,8742.5,7,1248.9285714285713,21,ASPIRING,On the Rise,1041129,Yvan Maye,5380,f4c560ae
1041218,5933.0,3,1977.6666666666667,22,ASPIRING,On the Rise,1041218,Asier Pérez,29271,2c820b68
1041531,1099.0,4,274.75,20,ASPIRING,Declining,1041531,Dalton Enokpa,24452,3169d1cb
1041547,2431.0,8,303.875,20,ASPIRING,On the Rise,1041547,Juan Cruz Cerrudo,2867,e31cb54e
1041614,15373.8,14,1098.1285714285714,21,ASPIRING,On the Rise,1041614,Renato Marin,11997,a0a9d662
1041655,2382.0,4,595.5,20,ASPIRING,On the Rise,1041655,Ayoub Akhber,117,5a46d748
1041660,2214.3,3,738.1,21,ASPIRING,On the Rise,1041660,Dave Ceesay,117,921c9be7
1041934,3017.0,6,502.8333333333333,20,ASPIRING,Declining,1041934,Jeremy Jorge,8510,c5ae8bb9
1042179,4708.0,4,1177.0,21,ASPIRING,Declining,1042179,Berk Yalman,14559,58f0122a
1042581,4323.6,7,617.657142857143,20,ASPIRING,On the Rise,1042581,Eryk Slowikowski,17257,e9802e62
1042598,3512.6,4,878.15,21,ASPIRING,On the Rise,1042598,Cuba Mitchell,9264,451eb634
1042811,5589.599999999999,6,931.5999999999999,21,ASPIRING,On the Rise,1042811,Lorenzo De Leo,24898,c28e00e7
1042812,2316.0,4,579.0,20,ASPIRING,On the Rise,1042812,Marco Baldelli,89690,163a1977
1042813,4006.6000000000004,5,801.32,21,ASPIRING,On the Rise,1042813,Marco Vanzulli,5380,80db153e
1042814,5936.4,4,1484.1,21,ASPIRING,N/A,1042814,Alessandro Pellegrino,24898,d3dc5615
1042815,10525.199999999999,6,1754.1999999999998,21,ASPIRING,Declining,1042815,Emanuele Di Santo,4153,c071d2bb
1042816,7441.200000000001,8,930.1500000000001,21,ASPIRING,Declining,1042816,Matteo Marini,11676,853910
1042872,6171.2,8,771.4,21,ASPIRING,On the Rise,1042872,Gustav Schjött,14848,5bc9e91c
1042886,16062.199999999999,10,1606.2199999999998,21,ASPIRING,On the Rise,1042886,Chido Obi-Martin,5679,ea1618f4
1042948,1690.0,5,338.0,20,ASPIRING,Declining,1042948,Andrea Salvadori,14888,218f0696
1043056,1775.4,6,295.90000000000003,20,ASPIRING,On the Rise,1043056,Luis Bracaj,23051,bfd4c1e2
1043070,11784.0,5,2356.8,22,ASPIRING,On the Rise,1043070,Falk Gross,117,6814bace
1043557,12894.7,5,2578.94,22,ASPIRING,On the Rise,1043557,Tommaso Lupinetti,84400,0d8c658a
1043559,3238.4,4,809.6,21,ASPIRING,On the Rise,1043559,Joe Adams,1027,e632d20d
1043866,8310.900000000001,5,1662.1800000000003,21,ASPIRING,On the Rise,1043866,Roque Maisterra,14829,ee211808
1044431,36.0,4,9.0,20,ASPIRING,On the Rise,1044431,Pedro Luz,6212,d22c4fca
1044794,6965.200000000001,6,1160.8666666666668,21,ASPIRING,Declining,1044794,Alessandro Debenedetti,2581,aff73c17
1044795,10307.999999999998,8,1288.4999999999998,21,ASPIRING,Declining,1044795,Lorenzo Da Pozzo,34499,8967e5c5
1044818,12373.199999999999,12,1031.1,21,ASPIRING,Declining,1044818,Emanuele Sala,10958,eac8c82a
1044819,6459.6,3,2153.2000000000003,22,ASPIRING,On the Rise,1044819,Andrea Campani,75867,00bf3887
1044893,5305.3,8,663.1625,21,ASPIRING,On the Rise,1044893,Yaya Fofana,1421,1016b920
1045073,10016.600000000002,5,2003.3200000000004,22,ASPIRING,Declining,1045073,Sasha Mancini,4106,ecb90304
1045076,7977.200000000001,5,1595.44,21,ASPIRING,On the Rise,1045076,Mario Pinestro,19164,138278bc
1045081,7979.4000000000015,6,1329.9000000000003,21,ASPIRING,On the Rise,1045081,Francesco Semonella,50760,1ff75b65
1045091,6756.1,7,965.157142857143,21,ASPIRING,Declining,1045091,Tom Lavery,9264,e7acadc4
1045094,5930.6,3,1976.8666666666668,22,ASPIRING,On the Rise,1045094,Judah Tawiah,9256,5edbcec3
1045100,4998.5,6,833.0833333333334,21,ASPIRING,Declining,1045100,Rio Patterson-Powell,9256,fbfb093b
1045120,7582.4,8,947.8,21,ASPIRING,On the Rise,1045120,Frankie Runham,9250,bcde1630
1045121,5130.999999999999,9,570.111111111111,20,ASPIRING,On the Rise,1045121,Genesis Antwi,6918,90ee7d4c
1045122,422.79999999999995,2,211.39999999999998,20,ASPIRING,Declining,1045122,Marcell Washington,6918,f3870359
1045123,20728.399999999998,14,1480.6,21,ASPIRING,Declining,1045123,Trey Nyoni,9252,f49a6b80
1045246,7729.799999999999,4,1932.4499999999998,21,ASPIRING,Declining,1045246,Remiero Moulton,39336,dd6c7d9a
1045363,6308.0,4,1577.0,21,ASPIRING,On the Rise,1045363,Ali Ouchen,1164,e65f66bc
1045446,8484.0,8,1060.5,21,ASPIRING,On the Rise,1045446,Dmytro Bogdanov,129,f954ef9e
1045638,392.0,4,98.0,20,ASPIRING,On the Rise,1045638,Palanca,12605,551dce4c
1045762,8593.199999999999,6,1432.1999999999998,21,ASPIRING,On the Rise,1045762,Jordi Paulina,17,bb018412
1045767,1038.4,6,173.0666666666667,20,ASPIRING,On the Rise,1045767,Pablo Muñoz,12361,7c70db82
1045996,16638.6,6,2773.1,22,ASPIRING,Declining,1045996,Andrea Lacava,22204,9f47b2a6
1046039,5720.4,8,715.05,21,ASPIRING,On the Rise,1046039,Sammi Davis,5618,6e059d9f
1046091,1194.0,5,238.8,20,ASPIRING,Declining,1046091,Timo Böhm,57,7cecc4b6
1046119,1150.8,5,230.16,20,ASPIRING,Declining,1046119,Finn Heidrich,25,e8547c04
1046244,5908.0,3,1969.3333333333333,22,ASPIRING,Declining,1046244,Gibson Nana Adu,66,d96a2c6c
1046440,7428.4,2,3714.2,23,ASPIRING,On the Rise,1046440,Riccardo Barberini,14926,1097e3b4
1046442,7645.3,4,1911.325,21,ASPIRING,Declining,1046442,Gianmarco Bussotti,14926,cb0ded95
1046444,2108.6,2,1054.3,21,ASPIRING,Declining,1046444,Lorenzo Carbonini,14926,b8c1b380
1046447,3629.6000000000004,3,1209.8666666666668,21,ASPIRING,On the Rise,1046447,Matteo Giorgetti,14926,274c13c7
1046449,902.2,2,451.1,20,ASPIRING,Declining,1046449,Lorenzo Marocchi,14926,926319999999999966327698638899116918354353865684284342272
1046451,1145.1999999999998,2,572.5999999999999,20,ASPIRING,Declining,1046451,Tommaso Migliorati,38489,39fce6ee
1046452,6435.799999999999,6,1072.6333333333332,21,ASPIRING,On the Rise,1046452,Salvatore Monaco,8492,2e68c11e
1046571,5035.2,4,1258.8,21,ASPIRING,On the Rise,1046571,Leonardo Cunico,44326,1f228031
1046943,212.0,3,70.66666666666667,20,ASPIRING,On the Rise,1046943,Raúl Arias,29271,e85b6a1a
1047043,6153.400000000001,4,1538.3500000000001,21,ASPIRING,Declining,1047043,Tjark Reinert,4883,6fd6debf
1047079,7912.300000000001,7,1130.3285714285716,21,ASPIRING,Declining,1047079,Jacopo Battistoni,54665,91902252
1047097,59402.200000000004,14,4243.014285714286,23,ASPIRING,Declining,1047097,Yoram Zague,583,f94a6172
1047100,4361.5,9,484.6111111111111,20,ASPIRING,On the Rise,1047100,Tidiane Diallo,667,e1eac7be
1047101,6943.3,6,1157.2166666666667,21,ASPIRING,Declining,1047101,Ilhan Fakili,3524,42bc14d8
1047103,6371.4,6,1061.8999999999999,21,ASPIRING,On the Rise,1047103,Elyess Dao,1416,debf2e43
1047179,1302.0,2,651.0,21,ASPIRING,Declining,1047179,King John Omofonmwan,14829,87afe36b
1047180,12828.4,7,1832.6285714285714,21,ASPIRING,On the Rise,1047180,Denis Prendi,17198,c7f42aad
1047183,4783.8,4,1195.95,21,ASPIRING,Declining,1047183,Alberto Caliendo,14829,1ccd339d
1047298,4410.9,3,1470.3,21,ASPIRING,On the Rise,1047298,Amin Muja,247,1acdb118
1047319,9622.6,5,1924.52,21,ASPIRING,Declining,1047319,Uriah Djedje,33614,676c77fc
1047341,395.2,2,197.6,20,ASPIRING,N/A,1047341,Pele Arganese-McDermott,9254,14ef5bbd
1047342,7943.0,5,1588.6,21,ASPIRING,On the Rise,1047342,Maeson King,9254,1a1929fe
1047345,7571.200000000001,8,946.4000000000001,21,ASPIRING,On the Rise,1047345,Yusuf Akhamrich,9254,f88096de
1047464,8041.800000000001,6,1340.3000000000002,21,ASPIRING,Declining,1047464,Max McFadden,20116,2ed5fd19
1047504,9431.5,5,1886.3,21,ASPIRING,Declining,1047504,Danni Anisjko,38588,1de480e4
1047970,7450.799999999999,5,1490.1599999999999,21,ASPIRING,On the Rise,1047970,Mirko Castagnini,16996,69c6e299
1048004,8576.1,7,1225.1571428571428,21,ASPIRING,Declining,1048004,Lorenzo Sala,11998,1da82385
1048011,10449.599999999999,8,1306.1999999999998,21,ASPIRING,On the Rise,1048011,Samuel Ardau,11676,6e8a495b
1048012,562.9,3,187.63333333333333,20,ASPIRING,Declining,1048012,Tommaso Breda,112584,495a24ab
1048013,10202.400000000001,5,2040.4800000000002,22,ASPIRING,Declining,1048013,Nicola Grandu,11676,202129de
1048015,6802.900000000001,6,1133.8166666666668,21,ASPIRING,Declining,1048015,Alessio Saba,11676,21702e6d
1048037,11445.0,6,1907.5,21,ASPIRING,Declining,1048037,Luca Asproni,11676,767e54be
1048038,6264.700000000001,4,1566.1750000000002,21,ASPIRING,On the Rise,1048038,Riccardo Lai,11676,03a83773
