player_id,name,new_id,own_goals,yellow_cards,yellow_red_cards,red_cards,minutes_played,penalty_goals,minutes_per_goal,matches,goals,assists,to_nil,conceded_goals
985766,Federico Gozzo,d657e1ff,0,1,0,0,2184,0,0.0,32,0,2,0,0
985790,Filippo Massellucci,710fd6c0,0,0,0,0,0,0,0.0,0,0,0,0,0
985848,Marco Gasperini,b04b51b0,0,0,0,0,990,0,0.0,11,0,0,0,30
985849,Edoardo Zaia,e8c7bc4f,1,6,0,2,3159,0,920.0,50,1,1,0,0
985857,Tommaso Anzolin,a5cd7d12,0,1,0,0,439,0,94.0,20,1,1,0,0
986148,Lorenzo Lancellotti,f0766c7b,0,4,0,0,2655,0,0.0,30,0,0,12,30
986173,Pasquale Ruiz Giraldo,f314816b,1,1,0,0,2917,0,2841.0,36,1,3,0,0
986180,Noah Raveyre,77f71911,0,2,0,0,3725,0,0.0,43,0,0,12,59
986231,Elia Caneva,f2404f59,0,11,0,0,3539,0,1251.5,55,6,1,0,0
986234,Davide De Battisti,494fb6bb,1,6,0,1,3906,0,2138.0,56,3,7,0,0
986286,Ismaïl Bouneb,0315d9c5,0,7,0,0,3692,2,181606060607115.0,61,21,5,0,0
986288,Sidiki Chérif,a3cd4e8d,0,3,0,0,2661,0,81785714286410.0,42,19,0,0,0
986298,Joachim Kayi Sanda,f27a224a,0,10,2,0,5261,0,1247.0,70,5,0,0,0
986300,Daouda Traoré,b3679a52,0,6,0,0,2743,0,895.0,53,2,0,0,0
986879,Roberto Polese,fb580ee3,0,6,0,0,1172,0,27933333333644.0,41,6,5,0,0
986892,Max Lippert,6ec7e146,0,3,0,0,1541,0,1431.0,29,1,0,0,0
987122,Peter Remmert,faa260fe,0,0,0,0,547,0,136.75,11,4,2,0,0
987322,Diego Gueli,1ad77d12,1,7,0,0,3541,0,1100.0,50,2,0,0,0
987363,Dinay Bierstekers,aab6d18c,0,1,0,0,1946,0,0.0,25,0,1,0,0
987505,Alessandro Elia,b4a81faf,0,2,0,0,2494,1,294125.0,41,8,3,0,0
987749,Ivano Srdoc,0e9b5b9d,0,0,0,0,229,0,221.0,8,2,1,0,0
988072,Alessandro Posniak,e4598261,0,1,0,0,356,0,306.0,13,2,1,0,0
988213,Salomon Abergel,6f43a10f,0,9,0,0,3481,0,908.0,44,1,0,0,0
988242,Joël Matondo,8c76cae4,0,8,0,0,4745,1,53866666667807.0,71,5,3,0,0
988248,Mohamed Sylla,d5eed91c,0,9,1,1,3601,0,2509.0,46,3,0,0,0
988275,Paul Argney,910552d7,0,1,0,0,5220,0,0.0,58,0,0,16,78
988279,Luca Majetic,485d5a12,0,5,0,0,3736,0,22418181818251.0,55,13,10,0,0
988468,Steven Baseya,5c96327d,1,9,0,0,6268,0,1841.0,82,5,2,0,0
988489,Cristian Righetti,f61becf7,0,1,0,1,685,0,0.0,20,0,1,0,0
988632,Cameron Zekou,b6344824,0,2,0,0,2490,0,0.0,35,0,0,0,0
988964,Mattia Liberali,52f3a88b,0,10,0,1,5806,8,10033333335627.05,107,33,17,0,0
988977,Tommaso Vannucchi,58c09d43,0,4,0,0,5065,0,0.0,59,0,0,5,96
988979,Lorenzo Bonsignori Goggi,23be6fe9,0,0,0,0,2285,1,263.5,29,8,5,0,0
988980,Carlo Evangelista,296f2ca4,0,3,0,1,2570,0,750.0,36,5,1,0,0
988985,Alessandro Olivieri,974e8a0e,0,3,0,0,2833,1,67933333333648.0,50,7,6,0,0
988986,Lorenzo Biagioni,5e466a62,0,2,0,0,1709,0,1171.0,24,1,0,0,0
988987,Matteo Cocchi,83fa4985,0,16,1,2,6836,0,2824.25,97,6,14,0,0
988988,Federico Colombo,7826100,0,3,1,0,4401,0,203.0,61,1,0,0,0
988989,Jacopo Contarini,b17c5329,0,2,0,0,2130,0,0.0,34,0,4,0,0
988990,Giovanni De Simone,c1cee852,0,3,0,0,1644,0,0.0,23,0,0,0,0
988991,Andrei Racu,8a6b8f0f,0,4,0,0,2828,0,684.0,37,3,0,0,0
988992,Leonardo Scuto,2294d2be,0,1,0,0,626,0,0.0,11,0,1,0,0
988993,Francesco Verde,f300d0b7,1,4,0,1,4161,0,1508.0,63,2,1,0,0
988995,Alessandro Di Nunzio,656cbf07,0,7,0,0,4873,1,38366666669431.0,73,7,8,0,0
988996,Niccolò Gariani,e232dcbc,0,8,0,0,2981,0,844.5,47,3,2,0,0
988997,Ernesto Perin,a904d912,0,4,0,0,2255,0,327.0,39,3,4,0,0
988998,Diego Pisani,2a2e4951,0,3,0,0,2966,0,1758.0,49,7,4,0,0
988999,Alex Castiello,d12dbf58,0,2,0,0,2656,0,738.0,56,4,7,0,0
989000,Francesco Castaldo,067612d4,0,1,0,1,3134,1,12142857144130.0,49,18,6,0,0
989002,Stefano Maiorana,c5fa2672,0,6,0,0,3469,5,183143859649374.8,67,31,8,0,0
989006,Christian Garofalo,225ed980,1,7,0,0,4502,0,2530.0,58,5,1,0,0
989115,Marc Bombardó,250694b9,0,0,0,0,0,0,0.0,0,0,0,0,0
989137,Edoardo Contiero,24f839ea,0,6,0,0,1881,0,0.0,49,0,3,0,0
989158,Ander Cubillas,490c4ef1,0,7,0,0,3068,0,1172.5,54,3,0,0,0
989188,Gianmaria D'Angelo Pizzolo,8ca09ad3,0,2,0,0,1946,0,1013.0,31,3,4,0,0
989330,Alexander Leuthard,9fa52fee,0,8,0,0,2819,0,38733333333980.75,49,9,0,0,0
989472,Nico Lawrence,81c97c2c,0,4,0,1,4614,0,1464.0,53,2,1,0,0
989587,Mohammed Seria,593b5ff8,0,1,0,0,912,0,365.5,17,2,1,0,0
989613,Maximilian Herwerth,9f2d42b4,2,7,1,0,3944,0,2107.0,55,4,1,0,0
989621,İsak Vural,f20e5922,0,5,0,0,2843,0,23633333334539.0,62,8,2,0,0
989818,Baptiste Sigrist,fa0c487d,0,4,0,1,1350,0,409.5,26,5,1,0,0
989819,Ivane Chegra,8d242b61,0,10,1,0,3131,0,579.5,56,7,1,0,0
989824,Ben Hamed Touré,ca990a89,0,3,1,0,3325,0,37752380952635.0,60,14,3,0,0
989826,Mehdi Puch-Herrantz,7815ea99,0,4,0,0,3916,0,1339.0,64,2,0,0,0
989970,Giorgio Caputo,0c4dd980,0,2,0,0,390,0,0.0,5,0,0,0,18
990202,Pocho Román,d3eba527,0,3,1,0,2272,0,53033333333471.0,57,5,3,0,0
990212,Marco Ciurleo,ece4f3cb,0,4,0,0,3383,0,644.5,40,2,0,0,0
990354,Saymon Sclano,4381f940,0,0,0,0,90,0,0.0,1,0,0,0,2
990361,Andrea Mussini,99829a45,0,1,0,0,1832,0,1503.0,31,2,2,0,0
990622,Alberto Soragni,ab77f16c,0,4,0,1,4341,2,20981818303193.0,56,27,10,0,0
990768,Baptiste Macon,44b2ab6e,0,4,0,1,4250,0,3236.0,69,4,1,0,0
990789,Gabin Tomé,748adc3c,0,6,0,0,5127,0,43033333335830.5,80,8,1,0,0
990790,Héliohdino Tavares,a25a8e22,0,13,1,0,6103,0,2020.0,79,1,2,0,0
990791,Abdoulaye Niakaté,117400000000000001940389988663296,0,4,0,0,3258,0,821.6,67,14,0,0,0
990795,Antoine Lepeltier,f8c05cba,0,3,0,0,4010,0,1676.1,52,11,0,0,0
990997,Jenson Jones,87784df8,0,3,0,0,3070,0,2650.0,44,3,3,0,0
991157,Ángel García,eaaff348,0,0,0,0,218,0,174.0,8,1,0,0,0
991186,Thierry Katsukunya,664e32c7,0,7,0,0,4079,0,0.0,56,0,1,0,0
991269,José Antonio Lozano,3c09b334,0,0,0,0,337,0,0.0,9,0,0,0,0
991323,Michael Spellman,af3789ee,0,8,1,0,3222,0,26833333335051.0,45,5,5,0,0
991458,Mateusz Skoczylas,b5330118,0,6,0,0,4460,0,10366666666810.2,75,8,8,0,0
991459,Daniel Mikolajewski,d5912cc5,0,8,0,0,6017,20,375336075036839.0,111,67,14,0,0
991489,Noa Kljajic,b4722b51,0,3,0,0,2953,0,1004.25,51,17,2,0,0
991538,Yago Paredes,6ab5746a,0,15,0,0,3118,0,30283333333620.0,69,12,3,0,0
991555,Mattia Barretta,51d71fb4,0,2,0,1,2154,0,0.0,24,0,0,3,44
991649,Eric N'Jo,353d1784,0,15,1,0,5615,0,3175.5,69,4,1,0,0
991744,Luka Topalovic,94692cf5,0,7,0,0,4560,0,2177.5,76,6,7,0,0
991751,Lovro Golic,ad83d567,0,15,0,0,6154,0,1282.0,87,3,1,0,0
991800,Luis Guilherme,edc56cea,0,3,0,0,1903,1,66666666666885.0,58,4,4,0,0
991930,Clayton Valentini Junior,e6205ebf,0,3,0,0,1298,0,0.0,21,0,1,0,0
992488,Malik Olalekan Opoola,04897dbf,0,4,0,0,2416,0,14566666667251.3,41,15,2,0,0
992501,Alberto Oddo,6c361394,0,2,0,0,1899,0,1776.0,34,2,0,0,0
992569,Massimo Pessina,4b7e96cc,0,2,0,1,5401,0,0.0,62,0,3,16,87
992686,Martial Godo,efbef8b8,1,4,0,0,4786,2,1498.0,70,12,8,0,0
992696,Franciszek Szymanski,e2abfeff,0,2,0,0,623,0,0.0,26,0,0,0,0
992701,Nichita Caragheorghi,1ebeb2ec,0,4,2,1,2322,0,1587.0,45,8,2,0,0
992712,Danila Dimitrișin,2a0d7405,0,4,0,0,2450,0,1581.0,38,3,1,0,0
992831,Rares Iliescu,d63bfc51,0,2,0,0,331,0,0.0,8,0,0,0,0
992840,Edgar Cadar,cfabefd7,0,2,0,0,1677,0,0.0,20,0,0,2,38
992846,Ștefan Ioniță,56d255ff,0,1,0,0,3526,0,0.0,53,0,0,0,0
992884,Leonardo Cabri,3962f3f6,0,12,0,0,2800,0,456.0,38,1,0,0,0
993211,Iacopo Ierardi,8f3c8c5e,0,0,0,0,486,0,0.0,7,0,0,4,8
993212,Jacopo Sardo,931c03f6,0,9,1,1,4386,0,24485714286580.5,69,10,3,0,0
993227,Taylor Clark,095ae9e4,0,1,0,0,1290,0,1167.0,23,1,0,0,0
993290,Pablo Puyod,ae2cfa13,0,0,0,0,0,0,0.0,0,0,0,0,0
993344,Diego de Pedro,be85a54b,1,8,0,0,4491,0,3278.5,62,4,4,0,0
993460,Damiano Ciucci,2660edf7,0,4,1,0,4822,0,2607.0,65,2,1,0,0
993687,Lorenzo Biliboc,a12016a8,0,1,0,0,4185,0,34740151515213.0,61,25,5,0,0
993690,Nico Tübing,f2ae4cbb,0,1,0,0,3107,0,671.6,56,13,0,0,0
993732,Lorenzo Pasquali,5d7f46a5,0,4,0,1,2189,0,0.0,39,0,0,0,0
993866,Alessandro Gaul Souza,ac82886a,0,3,0,0,2566,0,840957.5,49,20,6,0,0
993870,Davis Bautista,fbce682b,0,5,0,0,1921,0,0.0,27,0,0,0,0
993873,Loukas Mavrommatis,397c4559,0,2,0,0,1588,0,194.0,34,6,3,0,0
993897,Lorenzo Cherubini,c38da4be,0,0,0,0,76,0,39.0,3,1,0,0,0
993973,Dimitrianos Tzouliou,4974b940,0,0,0,0,1003,1,162.0,30,4,1,0,0
993982,Enrico Tatti,44d38dc5,0,10,0,0,2975,0,1893.0,55,3,1,0,0
993983,Cristian Lamberta,579a4e4c,0,5,0,0,1372,0,1264.0,30,1,0,0,0
993984,Mauro Verzeletti,494b0970,0,2,0,0,418,0,0.0,11,0,0,0,0
994017,Mirco Moretti,d5df0e54,0,5,0,0,1452,0,697.5,27,2,0,0,0
994165,Aboubacar-Sama Coulibaly,fe086a36,0,3,0,1,2865,0,1829.5,48,4,1,0,0
994234,Héctor Hurtado,8d722ae3,0,2,0,0,720,0,0.0,8,0,0,2,8
994266,Pedro Soma,5feb1e81,0,4,0,0,2767,0,552.0,47,3,0,0,0
994281,Nolan Ferro,5d386528,0,4,0,0,5257,0,1257.0,84,1,0,0,0
994361,Carmelo Greco,3856e610,0,0,0,0,65,0,0.0,2,0,0,0,0
994389,Winsley Boteli,2aba2bc1,0,3,0,0,5639,11,177838095239054.5,81,50,12,0,0
994517,Carlo Lombardo,e83c82ea,0,1,0,0,3713,2,32933333334279.0,66,10,1,0,0
